index,R,left_image_path,right_image_path
5320,34.183,05000-05999/05320L_(34.183).png,05000-05999/05320R_(34.183).png
5321,10.933,05000-05999/05321L_(10.933).png,05000-05999/05321R_(10.933).png
5322,43.925,05000-05999/05322L_(43.925).png,05000-05999/05322R_(43.925).png
5323,39.235,05000-05999/05323L_(39.235).png,05000-05999/05323R_(39.235).png
5324,7.6751,05000-05999/05324L_(7.6751).png,05000-05999/05324R_(7.6751).png
5325,9.5239,05000-05999/05325L_(9.5239).png,05000-05999/05325R_(9.5239).png
5326,20.905,05000-05999/05326L_(20.905).png,05000-05999/05326R_(20.905).png
5327,39.955,05000-05999/05327L_(39.955).png,05000-05999/05327R_(39.955).png
5328,38.559,05000-05999/05328L_(38.559).png,05000-05999/05328R_(38.559).png
5329,26.033,05000-05999/05329L_(26.033).png,05000-05999/05329R_(26.033).png
5330,28.825,05000-05999/05330L_(28.825).png,05000-05999/05330R_(28.825).png
5331,43.157,05000-05999/05331L_(43.157).png,05000-05999/05331R_(43.157).png
5332,18.81,05000-05999/05332L_(18.81).png,05000-05999/05332R_(18.81).png
5333,9.4013,05000-05999/05333L_(9.4013).png,05000-05999/05333R_(9.4013).png
5334,47.373,05000-05999/05334L_(47.373).png,05000-05999/05334R_(47.373).png
5335,40.452,05000-05999/05335L_(40.452).png,05000-05999/05335R_(40.452).png
5336,32.66,05000-05999/05336L_(32.66).png,05000-05999/05336R_(32.66).png
5337,6.5688,05000-05999/05337L_(6.5688).png,05000-05999/05337R_(6.5688).png
5338,24.359,05000-05999/05338L_(24.359).png,05000-05999/05338R_(24.359).png
5339,36.613,05000-05999/05339L_(36.613).png,05000-05999/05339R_(36.613).png
5340,15.333,05000-05999/05340L_(15.333).png,05000-05999/05340R_(15.333).png
5341,2.2023,05000-05999/05341L_(2.2023).png,05000-05999/05341R_(2.2023).png
5342,37.066,05000-05999/05342L_(37.066).png,05000-05999/05342R_(37.066).png
5343,10.302,05000-05999/05343L_(10.302).png,05000-05999/05343R_(10.302).png
5344,13.628,05000-05999/05344L_(13.628).png,05000-05999/05344R_(13.628).png
5345,10.535,05000-05999/05345L_(10.535).png,05000-05999/05345R_(10.535).png
5346,12.908,05000-05999/05346L_(12.908).png,05000-05999/05346R_(12.908).png
5347,20.799,05000-05999/05347L_(20.799).png,05000-05999/05347R_(20.799).png
5348,5.3893,05000-05999/05348L_(5.3893).png,05000-05999/05348R_(5.3893).png
5349,35.393,05000-05999/05349L_(35.393).png,05000-05999/05349R_(35.393).png
5350,15.165,05000-05999/05350L_(15.165).png,05000-05999/05350R_(15.165).png
5351,36.543,05000-05999/05351L_(36.543).png,05000-05999/05351R_(36.543).png
5352,42.201,05000-05999/05352L_(42.201).png,05000-05999/05352R_(42.201).png
5353,15.855,05000-05999/05353L_(15.855).png,05000-05999/05353R_(15.855).png
5354,19.495,05000-05999/05354L_(19.495).png,05000-05999/05354R_(19.495).png
5355,28.919,05000-05999/05355L_(28.919).png,05000-05999/05355R_(28.919).png
5356,30.508,05000-05999/05356L_(30.508).png,05000-05999/05356R_(30.508).png
5357,13.097,05000-05999/05357L_(13.097).png,05000-05999/05357R_(13.097).png
5358,32.187,05000-05999/05358L_(32.187).png,05000-05999/05358R_(32.187).png
5359,21.557,05000-05999/05359L_(21.557).png,05000-05999/05359R_(21.557).png
5360,38.174,05000-05999/05360L_(38.174).png,05000-05999/05360R_(38.174).png
5361,44.425,05000-05999/05361L_(44.425).png,05000-05999/05361R_(44.425).png
5362,2.8643,05000-05999/05362L_(2.8643).png,05000-05999/05362R_(2.8643).png
5363,12.665,05000-05999/05363L_(12.665).png,05000-05999/05363R_(12.665).png
5364,21.073,05000-05999/05364L_(21.073).png,05000-05999/05364R_(21.073).png
5365,18.509,05000-05999/05365L_(18.509).png,05000-05999/05365R_(18.509).png
5366,16.814,05000-05999/05366L_(16.814).png,05000-05999/05366R_(16.814).png
5367,18.9,05000-05999/05367L_(18.9).png,05000-05999/05367R_(18.9).png
5368,43.774,05000-05999/05368L_(43.774).png,05000-05999/05368R_(43.774).png
5369,18.627,05000-05999/05369L_(18.627).png,05000-05999/05369R_(18.627).png
5370,28.969,05000-05999/05370L_(28.969).png,05000-05999/05370R_(28.969).png
5371,44.636,05000-05999/05371L_(44.636).png,05000-05999/05371R_(44.636).png
5372,24.074,05000-05999/05372L_(24.074).png,05000-05999/05372R_(24.074).png
5373,31.681,05000-05999/05373L_(31.681).png,05000-05999/05373R_(31.681).png
5374,2.1803,05000-05999/05374L_(2.1803).png,05000-05999/05374R_(2.1803).png
5375,35.67,05000-05999/05375L_(35.67).png,05000-05999/05375R_(35.67).png
5376,11.269,05000-05999/05376L_(11.269).png,05000-05999/05376R_(11.269).png
5377,19.232,05000-05999/05377L_(19.232).png,05000-05999/05377R_(19.232).png
5378,26.734,05000-05999/05378L_(26.734).png,05000-05999/05378R_(26.734).png
5379,42.089,05000-05999/05379L_(42.089).png,05000-05999/05379R_(42.089).png
5380,9.745,05000-05999/05380L_(9.745).png,05000-05999/05380R_(9.745).png
5381,30.127,05000-05999/05381L_(30.127).png,05000-05999/05381R_(30.127).png
5382,13.792,05000-05999/05382L_(13.792).png,05000-05999/05382R_(13.792).png
5383,27.886,05000-05999/05383L_(27.886).png,05000-05999/05383R_(27.886).png
5384,43.504,05000-05999/05384L_(43.504).png,05000-05999/05384R_(43.504).png
5385,23.407,05000-05999/05385L_(23.407).png,05000-05999/05385R_(23.407).png
5386,33.3,05000-05999/05386L_(33.3).png,05000-05999/05386R_(33.3).png
5387,26.098,05000-05999/05387L_(26.098).png,05000-05999/05387R_(26.098).png
5388,41.352,05000-05999/05388L_(41.352).png,05000-05999/05388R_(41.352).png
5389,13.159,05000-05999/05389L_(13.159).png,05000-05999/05389R_(13.159).png
5390,12.294,05000-05999/05390L_(12.294).png,05000-05999/05390R_(12.294).png
5391,35.511,05000-05999/05391L_(35.511).png,05000-05999/05391R_(35.511).png
5392,30.057,05000-05999/05392L_(30.057).png,05000-05999/05392R_(30.057).png
5393,9.8096,05000-05999/05393L_(9.8096).png,05000-05999/05393R_(9.8096).png
5394,17.004,05000-05999/05394L_(17.004).png,05000-05999/05394R_(17.004).png
5395,22.413,05000-05999/05395L_(22.413).png,05000-05999/05395R_(22.413).png
5396,30.712,05000-05999/05396L_(30.712).png,05000-05999/05396R_(30.712).png
5397,13.488,05000-05999/05397L_(13.488).png,05000-05999/05397R_(13.488).png
5398,22.92,05000-05999/05398L_(22.92).png,05000-05999/05398R_(22.92).png
5399,18.791,05000-05999/05399L_(18.791).png,05000-05999/05399R_(18.791).png
5400,38.371,05000-05999/05400L_(38.371).png,05000-05999/05400R_(38.371).png
5401,41.656,05000-05999/05401L_(41.656).png,05000-05999/05401R_(41.656).png
5402,46.468,05000-05999/05402L_(46.468).png,05000-05999/05402R_(46.468).png
5403,11.001,05000-05999/05403L_(11.001).png,05000-05999/05403R_(11.001).png
5404,41.837,05000-05999/05404L_(41.837).png,05000-05999/05404R_(41.837).png
5405,9.6022,05000-05999/05405L_(9.6022).png,05000-05999/05405R_(9.6022).png
5406,28.482,05000-05999/05406L_(28.482).png,05000-05999/05406R_(28.482).png
5407,38.263,05000-05999/05407L_(38.263).png,05000-05999/05407R_(38.263).png
5408,9.1657,05000-05999/05408L_(9.1657).png,05000-05999/05408R_(9.1657).png
5409,37.269,05000-05999/05409L_(37.269).png,05000-05999/05409R_(37.269).png
5410,12.035,05000-05999/05410L_(12.035).png,05000-05999/05410R_(12.035).png
5411,41.715,05000-05999/05411L_(41.715).png,05000-05999/05411R_(41.715).png
5412,16.557,05000-05999/05412L_(16.557).png,05000-05999/05412R_(16.557).png
5413,41.1,05000-05999/05413L_(41.1).png,05000-05999/05413R_(41.1).png
5414,36.408,05000-05999/05414L_(36.408).png,05000-05999/05414R_(36.408).png
5415,7.1745,05000-05999/05415L_(7.1745).png,05000-05999/05415R_(7.1745).png
5416,42.616,05000-05999/05416L_(42.616).png,05000-05999/05416R_(42.616).png
5417,3.5059,05000-05999/05417L_(3.5059).png,05000-05999/05417R_(3.5059).png
5418,40.957,05000-05999/05418L_(40.957).png,05000-05999/05418R_(40.957).png
5419,11.76,05000-05999/05419L_(11.76).png,05000-05999/05419R_(11.76).png
5420,41.669,05000-05999/05420L_(41.669).png,05000-05999/05420R_(41.669).png
5421,34.98,05000-05999/05421L_(34.98).png,05000-05999/05421R_(34.98).png
5422,4.6372,05000-05999/05422L_(4.6372).png,05000-05999/05422R_(4.6372).png
5423,34.484,05000-05999/05423L_(34.484).png,05000-05999/05423R_(34.484).png
5424,38.887,05000-05999/05424L_(38.887).png,05000-05999/05424R_(38.887).png
5425,37.474,05000-05999/05425L_(37.474).png,05000-05999/05425R_(37.474).png
5426,3.4241,05000-05999/05426L_(3.4241).png,05000-05999/05426R_(3.4241).png
5427,20.246,05000-05999/05427L_(20.246).png,05000-05999/05427R_(20.246).png
5428,42.755,05000-05999/05428L_(42.755).png,05000-05999/05428R_(42.755).png
5429,33.64,05000-05999/05429L_(33.64).png,05000-05999/05429R_(33.64).png
5430,41.629,05000-05999/05430L_(41.629).png,05000-05999/05430R_(41.629).png
5431,23.876,05000-05999/05431L_(23.876).png,05000-05999/05431R_(23.876).png
5432,28.321,05000-05999/05432L_(28.321).png,05000-05999/05432R_(28.321).png
5433,11.206,05000-05999/05433L_(11.206).png,05000-05999/05433R_(11.206).png
5434,33.95,05000-05999/05434L_(33.95).png,05000-05999/05434R_(33.95).png
5435,43.333,05000-05999/05435L_(43.333).png,05000-05999/05435R_(43.333).png
5436,34.524,05000-05999/05436L_(34.524).png,05000-05999/05436R_(34.524).png
5437,29.42,05000-05999/05437L_(29.42).png,05000-05999/05437R_(29.42).png
5438,6.228,05000-05999/05438L_(6.228).png,05000-05999/05438R_(6.228).png
5439,19.348,05000-05999/05439L_(19.348).png,05000-05999/05439R_(19.348).png
5440,46.29,05000-05999/05440L_(46.29).png,05000-05999/05440R_(46.29).png
5441,41.1,05000-05999/05441L_(41.1).png,05000-05999/05441R_(41.1).png
5442,30.036,05000-05999/05442L_(30.036).png,05000-05999/05442R_(30.036).png
5443,8.374,05000-05999/05443L_(8.374).png,05000-05999/05443R_(8.374).png
5444,31.309,05000-05999/05444L_(31.309).png,05000-05999/05444R_(31.309).png
5445,3.1399,05000-05999/05445L_(3.1399).png,05000-05999/05445R_(3.1399).png
5446,1.4463,05000-05999/05446L_(1.4463).png,05000-05999/05446R_(1.4463).png
5447,34.617,05000-05999/05447L_(34.617).png,05000-05999/05447R_(34.617).png
5448,39.968,05000-05999/05448L_(39.968).png,05000-05999/05448R_(39.968).png
5449,12.258,05000-05999/05449L_(12.258).png,05000-05999/05449R_(12.258).png
5450,17.793,05000-05999/05450L_(17.793).png,05000-05999/05450R_(17.793).png
5451,13.424,05000-05999/05451L_(13.424).png,05000-05999/05451R_(13.424).png
5452,8.1889,05000-05999/05452L_(8.1889).png,05000-05999/05452R_(8.1889).png
5453,16.065,05000-05999/05453L_(16.065).png,05000-05999/05453R_(16.065).png
5454,21.601,05000-05999/05454L_(21.601).png,05000-05999/05454R_(21.601).png
5455,18.172,05000-05999/05455L_(18.172).png,05000-05999/05455R_(18.172).png
5456,43.124,05000-05999/05456L_(43.124).png,05000-05999/05456R_(43.124).png
5457,12.789,05000-05999/05457L_(12.789).png,05000-05999/05457R_(12.789).png
5458,20.54,05000-05999/05458L_(20.54).png,05000-05999/05458R_(20.54).png
5459,29.774,05000-05999/05459L_(29.774).png,05000-05999/05459R_(29.774).png
5460,49.02,05000-05999/05460L_(49.02).png,05000-05999/05460R_(49.02).png
5461,16.008,05000-05999/05461L_(16.008).png,05000-05999/05461R_(16.008).png
5462,31.992,05000-05999/05462L_(31.992).png,05000-05999/05462R_(31.992).png
5463,25.311,05000-05999/05463L_(25.311).png,05000-05999/05463R_(25.311).png
5464,38.548,05000-05999/05464L_(38.548).png,05000-05999/05464R_(38.548).png
5465,27.016,05000-05999/05465L_(27.016).png,05000-05999/05465R_(27.016).png
5466,36.521,05000-05999/05466L_(36.521).png,05000-05999/05466R_(36.521).png
5467,38.176,05000-05999/05467L_(38.176).png,05000-05999/05467R_(38.176).png
5468,6.8943,05000-05999/05468L_(6.8943).png,05000-05999/05468R_(6.8943).png
5469,8.061,05000-05999/05469L_(8.061).png,05000-05999/05469R_(8.061).png
5470,29.156,05000-05999/05470L_(29.156).png,05000-05999/05470R_(29.156).png
5471,16.446,05000-05999/05471L_(16.446).png,05000-05999/05471R_(16.446).png
5472,37.687,05000-05999/05472L_(37.687).png,05000-05999/05472R_(37.687).png
5473,38.692,05000-05999/05473L_(38.692).png,05000-05999/05473R_(38.692).png
5474,25.32,05000-05999/05474L_(25.32).png,05000-05999/05474R_(25.32).png
5475,35.726,05000-05999/05475L_(35.726).png,05000-05999/05475R_(35.726).png
5476,25.731,05000-05999/05476L_(25.731).png,05000-05999/05476R_(25.731).png
5477,30.91,05000-05999/05477L_(30.91).png,05000-05999/05477R_(30.91).png
5478,3.4453,05000-05999/05478L_(3.4453).png,05000-05999/05478R_(3.4453).png
5479,27.242,05000-05999/05479L_(27.242).png,05000-05999/05479R_(27.242).png
5480,30.963,05000-05999/05480L_(30.963).png,05000-05999/05480R_(30.963).png
5481,19.697,05000-05999/05481L_(19.697).png,05000-05999/05481R_(19.697).png
5482,17.548,05000-05999/05482L_(17.548).png,05000-05999/05482R_(17.548).png
5483,12.168,05000-05999/05483L_(12.168).png,05000-05999/05483R_(12.168).png
5484,40.072,05000-05999/05484L_(40.072).png,05000-05999/05484R_(40.072).png
5485,46.697,05000-05999/05485L_(46.697).png,05000-05999/05485R_(46.697).png
5486,9.2831,05000-05999/05486L_(9.2831).png,05000-05999/05486R_(9.2831).png
5487,42.831,05000-05999/05487L_(42.831).png,05000-05999/05487R_(42.831).png
5488,14.743,05000-05999/05488L_(14.743).png,05000-05999/05488R_(14.743).png
5489,44.498,05000-05999/05489L_(44.498).png,05000-05999/05489R_(44.498).png
5490,28.494,05000-05999/05490L_(28.494).png,05000-05999/05490R_(28.494).png
5491,35.073,05000-05999/05491L_(35.073).png,05000-05999/05491R_(35.073).png
5492,36.828,05000-05999/05492L_(36.828).png,05000-05999/05492R_(36.828).png
5493,45.081,05000-05999/05493L_(45.081).png,05000-05999/05493R_(45.081).png
5494,40.358,05000-05999/05494L_(40.358).png,05000-05999/05494R_(40.358).png
5495,19.614,05000-05999/05495L_(19.614).png,05000-05999/05495R_(19.614).png
5496,9.082,05000-05999/05496L_(9.082).png,05000-05999/05496R_(9.082).png
5497,15.126,05000-05999/05497L_(15.126).png,05000-05999/05497R_(15.126).png
5498,3.4358,05000-05999/05498L_(3.4358).png,05000-05999/05498R_(3.4358).png
5499,30.402,05000-05999/05499L_(30.402).png,05000-05999/05499R_(30.402).png
5500,2.0553,05000-05999/05500L_(2.0553).png,05000-05999/05500R_(2.0553).png
5501,11.955,05000-05999/05501L_(11.955).png,05000-05999/05501R_(11.955).png
5502,7.4526,05000-05999/05502L_(7.4526).png,05000-05999/05502R_(7.4526).png
5503,43.505,05000-05999/05503L_(43.505).png,05000-05999/05503R_(43.505).png
5504,17.548,05000-05999/05504L_(17.548).png,05000-05999/05504R_(17.548).png
5505,20.428,05000-05999/05505L_(20.428).png,05000-05999/05505R_(20.428).png
5506,15.408,05000-05999/05506L_(15.408).png,05000-05999/05506R_(15.408).png
5507,27.682,05000-05999/05507L_(27.682).png,05000-05999/05507R_(27.682).png
5508,16.867,05000-05999/05508L_(16.867).png,05000-05999/05508R_(16.867).png
5509,36.772,05000-05999/05509L_(36.772).png,05000-05999/05509R_(36.772).png
5510,13.249,05000-05999/05510L_(13.249).png,05000-05999/05510R_(13.249).png
5511,34.162,05000-05999/05511L_(34.162).png,05000-05999/05511R_(34.162).png
5512,16.73,05000-05999/05512L_(16.73).png,05000-05999/05512R_(16.73).png
5513,36.668,05000-05999/05513L_(36.668).png,05000-05999/05513R_(36.668).png
5514,41.407,05000-05999/05514L_(41.407).png,05000-05999/05514R_(41.407).png
5515,23.13,05000-05999/05515L_(23.13).png,05000-05999/05515R_(23.13).png
5516,12.579,05000-05999/05516L_(12.579).png,05000-05999/05516R_(12.579).png
5517,43.409,05000-05999/05517L_(43.409).png,05000-05999/05517R_(43.409).png
5518,44.531,05000-05999/05518L_(44.531).png,05000-05999/05518R_(44.531).png
5519,27.883,05000-05999/05519L_(27.883).png,05000-05999/05519R_(27.883).png
5520,4.3274,05000-05999/05520L_(4.3274).png,05000-05999/05520R_(4.3274).png
5521,12.336,05000-05999/05521L_(12.336).png,05000-05999/05521R_(12.336).png
5522,15.485,05000-05999/05522L_(15.485).png,05000-05999/05522R_(15.485).png
5523,37.238,05000-05999/05523L_(37.238).png,05000-05999/05523R_(37.238).png
5524,38.054,05000-05999/05524L_(38.054).png,05000-05999/05524R_(38.054).png
5525,41.563,05000-05999/05525L_(41.563).png,05000-05999/05525R_(41.563).png
5526,33.251,05000-05999/05526L_(33.251).png,05000-05999/05526R_(33.251).png
5527,44.351,05000-05999/05527L_(44.351).png,05000-05999/05527R_(44.351).png
5528,36.433,05000-05999/05528L_(36.433).png,05000-05999/05528R_(36.433).png
5529,34.704,05000-05999/05529L_(34.704).png,05000-05999/05529R_(34.704).png
5530,34.198,05000-05999/05530L_(34.198).png,05000-05999/05530R_(34.198).png
5531,45.723,05000-05999/05531L_(45.723).png,05000-05999/05531R_(45.723).png
5532,4.9563,05000-05999/05532L_(4.9563).png,05000-05999/05532R_(4.9563).png
5533,27.439,05000-05999/05533L_(27.439).png,05000-05999/05533R_(27.439).png
5534,25.029,05000-05999/05534L_(25.029).png,05000-05999/05534R_(25.029).png
5535,22.748,05000-05999/05535L_(22.748).png,05000-05999/05535R_(22.748).png
5536,10.933,05000-05999/05536L_(10.933).png,05000-05999/05536R_(10.933).png
5537,15.994,05000-05999/05537L_(15.994).png,05000-05999/05537R_(15.994).png
5538,17.95,05000-05999/05538L_(17.95).png,05000-05999/05538R_(17.95).png
5539,45.831,05000-05999/05539L_(45.831).png,05000-05999/05539R_(45.831).png
5540,43.099,05000-05999/05540L_(43.099).png,05000-05999/05540R_(43.099).png
5541,20.143,05000-05999/05541L_(20.143).png,05000-05999/05541R_(20.143).png
5542,44.842,05000-05999/05542L_(44.842).png,05000-05999/05542R_(44.842).png
5543,5.684,05000-05999/05543L_(5.684).png,05000-05999/05543R_(5.684).png
5544,44.084,05000-05999/05544L_(44.084).png,05000-05999/05544R_(44.084).png
5545,3.7973,05000-05999/05545L_(3.7973).png,05000-05999/05545R_(3.7973).png
5546,13.665,05000-05999/05546L_(13.665).png,05000-05999/05546R_(13.665).png
5547,15.341,05000-05999/05547L_(15.341).png,05000-05999/05547R_(15.341).png
5548,43.251,05000-05999/05548L_(43.251).png,05000-05999/05548R_(43.251).png
5549,17.609,05000-05999/05549L_(17.609).png,05000-05999/05549R_(17.609).png
5550,5.3264,05000-05999/05550L_(5.3264).png,05000-05999/05550R_(5.3264).png
5551,14.884,05000-05999/05551L_(14.884).png,05000-05999/05551R_(14.884).png
5552,9.8612,05000-05999/05552L_(9.8612).png,05000-05999/05552R_(9.8612).png
5553,45.397,05000-05999/05553L_(45.397).png,05000-05999/05553R_(45.397).png
5554,29.786,05000-05999/05554L_(29.786).png,05000-05999/05554R_(29.786).png
5555,6.5031,05000-05999/05555L_(6.5031).png,05000-05999/05555R_(6.5031).png
5556,44.204,05000-05999/05556L_(44.204).png,05000-05999/05556R_(44.204).png
5557,23.478,05000-05999/05557L_(23.478).png,05000-05999/05557R_(23.478).png
5558,29.715,05000-05999/05558L_(29.715).png,05000-05999/05558R_(29.715).png
5559,22.331,05000-05999/05559L_(22.331).png,05000-05999/05559R_(22.331).png
5560,29.205,05000-05999/05560L_(29.205).png,05000-05999/05560R_(29.205).png
5561,31.224,05000-05999/05561L_(31.224).png,05000-05999/05561R_(31.224).png
5562,12.24,05000-05999/05562L_(12.24).png,05000-05999/05562R_(12.24).png
5563,1.7324,05000-05999/05563L_(1.7324).png,05000-05999/05563R_(1.7324).png
5564,38.368,05000-05999/05564L_(38.368).png,05000-05999/05564R_(38.368).png
5565,46.201,05000-05999/05565L_(46.201).png,05000-05999/05565R_(46.201).png
5566,27.72,05000-05999/05566L_(27.72).png,05000-05999/05566R_(27.72).png
5567,4.6421,05000-05999/05567L_(4.6421).png,05000-05999/05567R_(4.6421).png
5568,48.466,05000-05999/05568L_(48.466).png,05000-05999/05568R_(48.466).png
5569,40.314,05000-05999/05569L_(40.314).png,05000-05999/05569R_(40.314).png
5570,44.351,05000-05999/05570L_(44.351).png,05000-05999/05570R_(44.351).png
5571,10.169,05000-05999/05571L_(10.169).png,05000-05999/05571R_(10.169).png
5572,6.1275,05000-05999/05572L_(6.1275).png,05000-05999/05572R_(6.1275).png
5573,46.343,05000-05999/05573L_(46.343).png,05000-05999/05573R_(46.343).png
5574,34.886,05000-05999/05574L_(34.886).png,05000-05999/05574R_(34.886).png
5575,33.084,05000-05999/05575L_(33.084).png,05000-05999/05575R_(33.084).png
5576,13.763,05000-05999/05576L_(13.763).png,05000-05999/05576R_(13.763).png
5577,43.645,05000-05999/05577L_(43.645).png,05000-05999/05577R_(43.645).png
5578,41.627,05000-05999/05578L_(41.627).png,05000-05999/05578R_(41.627).png
5579,32.074,05000-05999/05579L_(32.074).png,05000-05999/05579R_(32.074).png
5580,16.466,05000-05999/05580L_(16.466).png,05000-05999/05580R_(16.466).png
5581,23.649,05000-05999/05581L_(23.649).png,05000-05999/05581R_(23.649).png
5582,3.4724,05000-05999/05582L_(3.4724).png,05000-05999/05582R_(3.4724).png
5583,26.614,05000-05999/05583L_(26.614).png,05000-05999/05583R_(26.614).png
5584,5.623,05000-05999/05584L_(5.623).png,05000-05999/05584R_(5.623).png
5585,44.735,05000-05999/05585L_(44.735).png,05000-05999/05585R_(44.735).png
5586,34.86,05000-05999/05586L_(34.86).png,05000-05999/05586R_(34.86).png
5587,36.11,05000-05999/05587L_(36.11).png,05000-05999/05587R_(36.11).png
5588,30.145,05000-05999/05588L_(30.145).png,05000-05999/05588R_(30.145).png
5589,17.263,05000-05999/05589L_(17.263).png,05000-05999/05589R_(17.263).png
5590,7.1734,05000-05999/05590L_(7.1734).png,05000-05999/05590R_(7.1734).png
5591,10.896,05000-05999/05591L_(10.896).png,05000-05999/05591R_(10.896).png
5592,44.312,05000-05999/05592L_(44.312).png,05000-05999/05592R_(44.312).png
5593,33.364,05000-05999/05593L_(33.364).png,05000-05999/05593R_(33.364).png
5594,40.744,05000-05999/05594L_(40.744).png,05000-05999/05594R_(40.744).png
5595,2.9126,05000-05999/05595L_(2.9126).png,05000-05999/05595R_(2.9126).png
5596,17.847,05000-05999/05596L_(17.847).png,05000-05999/05596R_(17.847).png
5597,37.931,05000-05999/05597L_(37.931).png,05000-05999/05597R_(37.931).png
5598,24.488,05000-05999/05598L_(24.488).png,05000-05999/05598R_(24.488).png
5599,7.3625,05000-05999/05599L_(7.3625).png,05000-05999/05599R_(7.3625).png
5600,21.547,05000-05999/05600L_(21.547).png,05000-05999/05600R_(21.547).png
5601,41.374,05000-05999/05601L_(41.374).png,05000-05999/05601R_(41.374).png
5602,43.653,05000-05999/05602L_(43.653).png,05000-05999/05602R_(43.653).png
5603,11.631,05000-05999/05603L_(11.631).png,05000-05999/05603R_(11.631).png
5604,33.18,05000-05999/05604L_(33.18).png,05000-05999/05604R_(33.18).png
5605,7.6409,05000-05999/05605L_(7.6409).png,05000-05999/05605R_(7.6409).png
5606,19.687,05000-05999/05606L_(19.687).png,05000-05999/05606R_(19.687).png
5607,9.6661,05000-05999/05607L_(9.6661).png,05000-05999/05607R_(9.6661).png
5608,48.11,05000-05999/05608L_(48.11).png,05000-05999/05608R_(48.11).png
5609,39.213,05000-05999/05609L_(39.213).png,05000-05999/05609R_(39.213).png
5610,28.104,05000-05999/05610L_(28.104).png,05000-05999/05610R_(28.104).png
5611,39.235,05000-05999/05611L_(39.235).png,05000-05999/05611R_(39.235).png
5612,7.6653,05000-05999/05612L_(7.6653).png,05000-05999/05612R_(7.6653).png
5613,21.118,05000-05999/05613L_(21.118).png,05000-05999/05613R_(21.118).png
5614,7.9175,05000-05999/05614L_(7.9175).png,05000-05999/05614R_(7.9175).png
5615,33.824,05000-05999/05615L_(33.824).png,05000-05999/05615R_(33.824).png
5616,29.176,05000-05999/05616L_(29.176).png,05000-05999/05616R_(29.176).png
5617,30.191,05000-05999/05617L_(30.191).png,05000-05999/05617R_(30.191).png
5618,6.0187,05000-05999/05618L_(6.0187).png,05000-05999/05618R_(6.0187).png
5619,37.254,05000-05999/05619L_(37.254).png,05000-05999/05619R_(37.254).png
5620,10.534,05000-05999/05620L_(10.534).png,05000-05999/05620R_(10.534).png
5621,29.243,05000-05999/05621L_(29.243).png,05000-05999/05621R_(29.243).png
5622,44.604,05000-05999/05622L_(44.604).png,05000-05999/05622R_(44.604).png
5623,24.822,05000-05999/05623L_(24.822).png,05000-05999/05623R_(24.822).png
5624,44.051,05000-05999/05624L_(44.051).png,05000-05999/05624R_(44.051).png
5625,10.31,05000-05999/05625L_(10.31).png,05000-05999/05625R_(10.31).png
5626,48.086,05000-05999/05626L_(48.086).png,05000-05999/05626R_(48.086).png
5627,15.339,05000-05999/05627L_(15.339).png,05000-05999/05627R_(15.339).png
5628,17.515,05000-05999/05628L_(17.515).png,05000-05999/05628R_(17.515).png
5629,24.036,05000-05999/05629L_(24.036).png,05000-05999/05629R_(24.036).png
5630,45.282,05000-05999/05630L_(45.282).png,05000-05999/05630R_(45.282).png
5631,13.043,05000-05999/05631L_(13.043).png,05000-05999/05631R_(13.043).png
5632,29.717,05000-05999/05632L_(29.717).png,05000-05999/05632R_(29.717).png
5633,32.073,05000-05999/05633L_(32.073).png,05000-05999/05633R_(32.073).png
5634,35.841,05000-05999/05634L_(35.841).png,05000-05999/05634R_(35.841).png
5635,39.928,05000-05999/05635L_(39.928).png,05000-05999/05635R_(39.928).png
5636,8.6131,05000-05999/05636L_(8.6131).png,05000-05999/05636R_(8.6131).png
5637,21.382,05000-05999/05637L_(21.382).png,05000-05999/05637R_(21.382).png
5638,29.29,05000-05999/05638L_(29.29).png,05000-05999/05638R_(29.29).png
5639,32.342,05000-05999/05639L_(32.342).png,05000-05999/05639R_(32.342).png
5640,10.553,05000-05999/05640L_(10.553).png,05000-05999/05640R_(10.553).png
5641,43.722,05000-05999/05641L_(43.722).png,05000-05999/05641R_(43.722).png
5642,25.837,05000-05999/05642L_(25.837).png,05000-05999/05642R_(25.837).png
5643,8.8822,05000-05999/05643L_(8.8822).png,05000-05999/05643R_(8.8822).png
5644,23.042,05000-05999/05644L_(23.042).png,05000-05999/05644R_(23.042).png
5645,46.769,05000-05999/05645L_(46.769).png,05000-05999/05645R_(46.769).png
5646,9.7276,05000-05999/05646L_(9.7276).png,05000-05999/05646R_(9.7276).png
5647,5.0833,05000-05999/05647L_(5.0833).png,05000-05999/05647R_(5.0833).png
5648,34.287,05000-05999/05648L_(34.287).png,05000-05999/05648R_(34.287).png
5649,47.797,05000-05999/05649L_(47.797).png,05000-05999/05649R_(47.797).png
5650,14.895,05000-05999/05650L_(14.895).png,05000-05999/05650R_(14.895).png
5651,36.809,05000-05999/05651L_(36.809).png,05000-05999/05651R_(36.809).png
5652,42.09,05000-05999/05652L_(42.09).png,05000-05999/05652R_(42.09).png
5653,44.418,05000-05999/05653L_(44.418).png,05000-05999/05653R_(44.418).png
5654,30.765,05000-05999/05654L_(30.765).png,05000-05999/05654R_(30.765).png
5655,23.292,05000-05999/05655L_(23.292).png,05000-05999/05655R_(23.292).png
5656,29.412,05000-05999/05656L_(29.412).png,05000-05999/05656R_(29.412).png
